dtm,SS_Price,DA_Price,ND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION
2023-08-09 11:00:00,108.0,63.87,23013,1007,6906
2023-08-09 11:30:00,46.07,63.87,23157,981,6963
2023-08-09 12:00:00,46.06,66.26,23453,961,6904
2023-08-09 12:30:00,46.06,66.26,23382,940,6963
2023-08-09 13:00:00,46.1,75.01,23357,918,7035
2023-08-09 13:30:00,46.06,75.01,23122,895,7140
2023-08-09 14:00:00,47.0,80.73,22963,861,6893
2023-08-09 14:30:00,46.5,80.73,22989,827,6541
2023-08-09 15:00:00,47.11,92.2,23291,789,6210
2023-08-09 15:30:00,47.12,92.2,23665,750,5732
2023-08-09 16:00:00,47.11,110.24,24488,735,5024
2023-08-09 16:30:00,50.6,110.24,25574,720,4402
2023-08-09 17:00:00,139.89995,114.33,26675,681,3706
2023-08-09 17:30:00,139.90004,114.33,27469,641,2968
2023-08-09 18:00:00,139.9,111.15,27671,596,2231
2023-08-09 18:30:00,139.9,111.15,27997,550,1577
2023-08-09 19:00:00,139.89991,107.26,28431,505,936
2023-08-09 19:30:00,136.3,107.26,28235,459,396
2023-08-09 20:00:00,135.0,90.14,27673,447,71
2023-08-09 20:30:00,124.10862,90.14,27534,434,0
2023-08-09 21:00:00,148.9,87.79,27324,435,0
2023-08-09 21:30:00,124.99,87.79,26858,435,0
2023-08-09 22:00:00,119.19857,79.47,25556,433,0
2023-08-09 22:30:00,114.0,79.47,24467,431,0
2023-08-09 23:00:00,91.03,73.56,23065,436,0
2023-08-09 23:30:00,54.1,73.56,21870,441,0
2023-08-10 00:00:00,87.47,69.76,21105,438,0
2023-08-10 00:30:00,54.1,69.76,20623,435,0
2023-08-10 01:00:00,54.3,66.78,20091,442,0
2023-08-10 01:30:00,54.36,66.78,19861,448,0
2023-08-10 02:00:00,54.41,72.93,19440,469,0
2023-08-10 02:30:00,54.5,72.93,19110,489,0
2023-08-10 03:00:00,80.42,82.27,18868,497,0
2023-08-10 03:30:00,80.49,82.27,18783,504,0
2023-08-10 04:00:00,55.61,91.56,18614,517,0
2023-08-10 04:30:00,55.61,91.56,18646,530,0
2023-08-10 05:00:00,54.76,95.52,19022,555,0
2023-08-10 05:30:00,55.11,95.52,19507,579,2
2023-08-10 06:00:00,165.0,88.68,21161,591,124
2023-08-10 06:30:00,133.0,88.68,22492,602,549
2023-08-10 07:00:00,130.0,80.49,23772,588,1174
2023-08-10 07:30:00,123.8,80.49,24290,573,1920
2023-08-10 08:00:00,139.89982,72.62,25465,593,2759
2023-08-10 08:30:00,139.9,72.62,25746,613,3563
2023-08-10 09:00:00,129.99,69.33,25689,641,4428
2023-08-10 09:30:00,56.12,69.33,25281,668,5289
2023-08-10 10:00:00,56.25,67.45,24720,713,5948
2023-08-10 10:30:00,56.25,67.45,24609,758,6397
2023-08-10 11:00:00,49.42541,66.77,24374,824,7041
2023-08-10 11:30:00,30.45225,66.77,24250,890,7331
2023-08-10 12:00:00,25.0,65.5,24329,964,7632
2023-08-10 12:30:00,46.15,65.5,24014,1038,7788
2023-08-10 13:00:00,120.0,66.84,23536,1107,7932
2023-08-10 13:30:00,134.37,66.84,23290,1175,7619
2023-08-10 14:00:00,120.0,78.8,23140,1229,7049
2023-08-10 14:30:00,120.0,78.8,23136,1283,6915
2023-08-10 15:00:00,135.0,88.76,23656,1321,6330
2023-08-10 15:30:00,132.37,88.76,24045,1358,5572
2023-08-10 16:00:00,60.0,100.49,24416,1348,4920
2023-08-10 16:30:00,57.28,100.49,25184,1338,4140
2023-08-10 17:00:00,116.0,105.0,26359,1314,3433
2023-08-10 17:30:00,116.0,105.0,27389,1290,2699
2023-08-10 18:00:00,140.0,100.87,27709,1226,1998
2023-08-10 18:30:00,140.9,100.87,28000,1161,1334
2023-08-10 19:00:00,153.3,92.84,27481,1151,767
2023-08-10 19:30:00,154.0,92.84,27256,1141,353
2023-08-10 20:00:00,140.0,77.67,26838,1189,53
2023-08-10 20:30:00,140.0,77.67,26718,1236,0
2023-08-10 21:00:00,135.0,91.2,26723,1278,0
2023-08-10 21:30:00,104.57,91.2,26082,1319,0
2023-08-10 22:00:00,114.0,82.87,24794,1347,0
2023-08-10 22:30:00,125.0,82.87,23700,1374,0
2023-08-10 23:00:00,125.0,76.27,22618,1419,0
2023-08-10 23:30:00,99.09,76.27,21388,1464,0
2023-08-11 00:00:00,60.15,70.07,20528,1501,0
2023-08-11 00:30:00,60.0,70.07,19864,1537,0
2023-08-11 01:00:00,60.15,66.69,19377,1573,0
2023-08-11 01:30:00,60.15,66.69,19190,1609,0
2023-08-11 02:00:00,57.5,71.45,18875,1617,0
2023-08-11 02:30:00,57.5,71.45,18569,1625,0
2023-08-11 03:00:00,70.22,80.51,18300,1650,0
2023-08-11 03:30:00,111.0,80.51,18140,1674,0
2023-08-11 04:00:00,120.0,95.54,18007,1688,0
2023-08-11 04:30:00,94.66,95.54,17762,1701,0
2023-08-11 05:00:00,57.5,95.73,18119,1687,0
2023-08-11 05:30:00,57.56,95.73,18639,1673,1
2023-08-11 06:00:00,57.0,92.14,20150,1689,94
2023-08-11 06:30:00,57.5,92.14,21246,1704,346
2023-08-11 07:00:00,57.61,82.67,22818,1818,744
2023-08-11 07:30:00,48.0,82.67,23486,1932,1403
2023-08-11 08:00:00,52.0,71.77,24748,2046,2005
2023-08-11 08:30:00,48.0,71.77,24988,2160,2824
2023-08-11 09:00:00,48.0,71.86,24628,2264,3686
2023-08-11 09:30:00,48.0,71.86,24053,2367,4466
2023-08-11 10:00:00,34.93867,65.31,23423,2476,5171
2023-08-11 10:30:00,-76.0,65.31,22772,2585,6007
2023-08-11 11:00:00,-76.88,62.92,22361,2643,6715
2023-08-11 11:30:00,-77.31,62.92,21919,2701,7331
2023-08-11 12:00:00,-76.88,64.05,21748,2762,7582
2023-08-11 12:30:00,-76.88,64.05,21582,2823,7402
2023-08-11 13:00:00,97.5,71.23,21374,2882,7194
2023-08-11 13:30:00,97.0,71.23,21271,2940,7225
2023-08-11 14:00:00,48.0,80.05,20630,2947,6711
2023-08-11 14:30:00,10.0,80.05,20553,2954,6505
2023-08-11 15:00:00,35.00709,85.69,20720,2967,5901
2023-08-11 15:30:00,74.9,85.69,21233,2980,5250
2023-08-11 16:00:00,124.8,100.14,21450,2949,4927
2023-08-11 16:30:00,124.5,100.14,22393,2918,4340
2023-08-11 17:00:00,124.8,106.68,22762,2842,3803
2023-08-11 17:30:00,125.0,106.68,24007,2765,3025
2023-08-11 18:00:00,133.0,103.28,24547,2586,2069
2023-08-11 18:30:00,127.0,103.28,24894,2407,1508
2023-08-11 19:00:00,135.0,96.15,25220,2244,906
2023-08-11 19:30:00,135.0,96.15,25395,2081,432
2023-08-11 20:00:00,134.0,83.26,24904,2000,89
2023-08-11 20:30:00,125.0,83.26,24866,1919,0
2023-08-11 21:00:00,119.0,88.0,25128,1902,0
2023-08-11 21:30:00,119.0,88.0,24572,1884,0
2023-08-11 22:00:00,48.0,81.81,23366,1905,0
2023-08-11 22:30:00,48.0,81.81,22206,1926,0
2023-08-11 23:00:00,77.1,81.0,21281,1948,0
2023-08-11 23:30:00,77.1,81.0,19964,1969,0
2023-08-12 00:00:00,108.0,74.8,18804,1962,0
2023-08-12 00:30:00,108.0,74.8,18405,1954,0
2023-08-12 01:00:00,108.0,71.11,18071,1988,0
2023-08-12 01:30:00,99.85,71.11,17553,2022,0
2023-08-12 02:00:00,88.93,71.54,17274,2053,0
2023-08-12 02:30:00,108.0,71.54,16962,2084,0
2023-08-12 03:00:00,108.0,71.95,16697,2125,0
2023-08-12 03:30:00,108.0,71.95,16468,2166,0
2023-08-12 04:00:00,108.0,76.74,16280,2201,0
2023-08-12 04:30:00,108.0,76.74,16048,2236,0
2023-08-12 05:00:00,99.85,76.83,16040,2285,0
2023-08-12 05:30:00,99.85,76.83,16229,2334,0
2023-08-12 06:00:00,108.0,72.78,16753,2402,110
2023-08-12 06:30:00,108.0,72.78,17060,2469,436
2023-08-12 07:00:00,108.0,67.54,17878,2587,849
2023-08-12 07:30:00,108.0,67.54,18528,2704,1305
2023-08-12 08:00:00,108.0,58.19,19393,2846,1922
2023-08-12 08:30:00,105.0,58.19,19773,2988,2381
2023-08-12 09:00:00,80.25,45.97,19946,3117,2918
2023-08-12 09:30:00,95.0,45.97,20176,3246,3208
2023-08-12 10:00:00,95.0,30.13,20312,3284,3328
2023-08-12 10:30:00,53.28,30.13,19937,3321,3758
2023-08-12 11:00:00,0.36,19.94,19919,3379,4232
2023-08-12 11:30:00,0.01,19.94,19707,3437,4873
2023-08-12 12:00:00,0.0,21.91,19702,3470,4851
2023-08-12 12:30:00,0.0,21.91,19545,3502,5046
2023-08-12 13:00:00,7.56,27.25,18816,3542,4577
2023-08-12 13:30:00,6.57011,27.25,18637,3582,4705
2023-08-12 14:00:00,19.13,49.03,18414,3542,4506
2023-08-12 14:30:00,20.0,49.03,18313,3502,4884
2023-08-12 15:00:00,0.01,71.03,18448,3481,4157
2023-08-12 15:30:00,0.01,71.03,18605,3459,4275
2023-08-12 16:00:00,0.01,82.15,19177,3375,3574
2023-08-12 16:30:00,29.0,82.15,20074,3291,3224
2023-08-12 17:00:00,29.0,92.03,21321,3204,2663
2023-08-12 17:30:00,33.0,92.03,22408,3117,2294
2023-08-12 18:00:00,86.16,92.89,22656,2956,1711
2023-08-12 18:30:00,108.0,92.89,23153,2795,1131
2023-08-12 19:00:00,106.9704,89.85,23257,2626,609
2023-08-12 19:30:00,107.92735,89.85,23396,2457,242
2023-08-12 20:00:00,108.0,80.82,23388,2374,40
2023-08-12 20:30:00,105.35,80.82,23204,2291,0
2023-08-12 21:00:00,108.0,78.31,23243,2247,0
2023-08-12 21:30:00,108.0,78.31,22800,2202,0
2023-08-12 22:00:00,73.62,74.59,21879,2164,0
2023-08-12 22:30:00,73.54,74.59,20880,2126,0
2023-08-12 23:00:00,67.24,69.82,19857,2105,0
2023-08-12 23:30:00,76.62,69.82,18919,2084,0
2023-08-13 00:00:00,73.76,66.74,18162,2010,0
2023-08-13 00:30:00,60.32,66.74,17865,1935,0
2023-08-13 01:00:00,49.84,63.69,17419,1906,0
2023-08-13 01:30:00,51.81007,63.69,17048,1876,0
2023-08-13 02:00:00,54.1,65.36,16688,1828,0
2023-08-13 02:30:00,108.0,65.36,16397,1779,0
2023-08-13 03:00:00,99.0,68.76,16132,1746,0
2023-08-13 03:30:00,72.51,68.76,15999,1712,0
2023-08-13 04:00:00,57.11,70.09,16030,1662,0
2023-08-13 04:30:00,57.11,70.09,15947,1611,0
2023-08-13 05:00:00,55.02,64.5,16004,1583,0
2023-08-13 05:30:00,57.11,64.5,15876,1554,0
2023-08-13 06:00:00,46.1,58.32,16122,1532,63
2023-08-13 06:30:00,47.47,58.32,16341,1509,313
2023-08-13 07:00:00,20.98,62.3,17283,1589,670
2023-08-13 07:30:00,108.0,62.3,17862,1668,1110
2023-08-13 08:00:00,108.0,58.78,18570,1769,1577
2023-08-13 08:30:00,108.0,58.78,19153,1869,2023
2023-08-13 09:00:00,106.0,65.43,20009,1962,2602
2023-08-13 09:30:00,105.0,65.43,20278,2055,3156
2023-08-13 10:00:00,105.0,67.96,20381,2076,3342
2023-08-13 10:30:00,105.0,67.96,20215,2096,3821
2023-08-13 11:00:00,105.0,55.52,19929,2150,4453
2023-08-13 11:30:00,25.0,55.52,19881,2203,4618
2023-08-13 12:00:00,-11.77,49.12,19920,2257,5464
2023-08-13 12:30:00,-11.77,49.12,19599,2310,5659
2023-08-13 13:00:00,15.0,57.07,19472,2358,5959
2023-08-13 13:30:00,104.0,57.07,19210,2406,5654
2023-08-13 14:00:00,105.0,77.74,19163,2388,5644
2023-08-13 14:30:00,104.0,77.74,19202,2370,5031
2023-08-13 15:00:00,42.74,76.05,19707,2356,4102
2023-08-13 15:30:00,37.0,76.05,20331,2341,3353
2023-08-13 16:00:00,104.0,90.36,21394,2197,3470
2023-08-13 16:30:00,35.0,90.36,22425,2052,2922
2023-08-13 17:00:00,36.0,101.12,23452,1942,2460
2023-08-13 17:30:00,48.0,101.12,24358,1832,2056
2023-08-13 18:00:00,109.0,100.98,24701,1681,1462
2023-08-13 18:30:00,112.76,100.98,24939,1529,982
2023-08-13 19:00:00,114.0,100.01,24983,1417,506
2023-08-13 19:30:00,114.0,100.01,24541,1304,224
2023-08-13 20:00:00,109.0,90.0,24157,1264,31
2023-08-13 20:30:00,109.0,90.0,23942,1224,0
2023-08-13 21:00:00,114.0,83.02,23882,1202,0
2023-08-13 21:30:00,107.0,83.02,23333,1179,0
2023-08-13 22:00:00,110.0,75.66,22395,1175,0
2023-08-13 22:30:00,120.0,75.66,21360,1170,0
2023-08-13 23:00:00,120.0,72.76,20216,1181,0
2023-08-13 23:30:00,93.15,72.76,19323,1192,0
2023-08-14 00:00:00,84.34,71.29,18542,1176,0
2023-08-14 00:30:00,120.0,71.29,18228,1159,0
2023-08-14 01:00:00,48.9,68.79,17964,1167,0
2023-08-14 01:30:00,112.0,68.79,17745,1174,0
2023-08-14 02:00:00,120.0,74.03,17505,1181,0
2023-08-14 02:30:00,120.0,74.03,17304,1188,0
2023-08-14 03:00:00,104.0,81.4,17011,1189,0
2023-08-14 03:30:00,112.0,81.4,17011,1190,0
2023-08-14 04:00:00,49.35,90.74,16978,1220,0
2023-08-14 04:30:00,112.0,90.74,17118,1249,0
2023-08-14 05:00:00,112.0,96.02,17657,1260,0
2023-08-14 05:30:00,52.0,96.02,18311,1270,0
2023-08-14 06:00:00,49.5,92.58,19951,1282,20
2023-08-14 06:30:00,108.0,92.58,21356,1294,137
2023-08-14 07:00:00,49.6,92.65,23526,1280,440
2023-08-14 07:30:00,112.0,92.65,24749,1266,618
2023-08-14 08:00:00,108.0,82.78,26402,1301,899
2023-08-14 08:30:00,108.0,82.78,27101,1335,1260
2023-08-14 09:00:00,130.0,77.77,27685,1372,1691
2023-08-14 09:30:00,108.0,77.77,27635,1408,2253
2023-08-14 10:00:00,108.0,79.56,27432,1464,2383
2023-08-14 10:30:00,108.0,79.56,27046,1520,2923
2023-08-14 11:00:00,129.99,63.61,26943,1572,3110
2023-08-14 11:30:00,108.0,63.61,26974,1624,3426
2023-08-14 12:00:00,50.0,65.83,27149,1681,3445
2023-08-14 12:30:00,50.0,65.83,26858,1738,3578
2023-08-14 13:00:00,108.0,73.48,26655,1784,3524
2023-08-14 13:30:00,50.0,73.48,26497,1829,3853
2023-08-14 14:00:00,50.5,81.68,26204,1839,4142
2023-08-14 14:30:00,51.0,81.68,25952,1848,3905
2023-08-14 15:00:00,50.1,89.43,25286,1853,3715
2023-08-14 15:30:00,50.05,89.43,25238,1857,3354
2023-08-14 16:00:00,52.0,100.07,25458,1837,3331
2023-08-14 16:30:00,100.3,100.07,26169,1817,3369
2023-08-14 17:00:00,120.18,107.51,26701,1771,2887
2023-08-14 17:30:00,125.14,107.51,27181,1724,2345
2023-08-14 18:00:00,133.24,104.25,27451,1623,1820
2023-08-14 18:30:00,133.24011,104.25,27680,1521,1237
2023-08-14 19:00:00,125.56,95.62,27173,1419,680
2023-08-14 19:30:00,124.78,95.62,26942,1317,315
2023-08-14 20:00:00,110.24,82.12,26531,1249,42
2023-08-14 20:30:00,52.11,82.12,26417,1181,0
2023-08-14 21:00:00,102.68,81.17,26588,1142,0
2023-08-14 21:30:00,101.0104,81.17,25756,1102,0
2023-08-14 22:00:00,105.0,73.33,24585,1074,0
2023-08-14 22:30:00,100.0,73.33,23297,1046,0
2023-08-14 23:00:00,100.0,71.17,21885,1029,0
2023-08-14 23:30:00,73.52,71.17,20917,1012,0
2023-08-15 00:00:00,114.0,68.95,20057,1014,0
2023-08-15 00:30:00,79.43,68.95,19666,1016,0
2023-08-15 01:00:00,110.0,68.0,19163,980,0
2023-08-15 01:30:00,52.2,68.0,18995,943,0
2023-08-15 02:00:00,52.2,71.61,18462,911,0
2023-08-15 02:30:00,79.45,71.61,18241,879,0
2023-08-15 03:00:00,95.0,76.54,18173,849,0
2023-08-15 03:30:00,95.0,76.54,17992,818,0
2023-08-15 04:00:00,52.2,85.76,17931,791,0
2023-08-15 04:30:00,110.0,85.76,18056,764,0
2023-08-15 05:00:00,95.77,92.86,18419,752,0
2023-08-15 05:30:00,129.0,92.86,19014,740,0
2023-08-15 06:00:00,128.0,82.01,20530,719,68
2023-08-15 06:30:00,128.0,82.01,21685,697,400
2023-08-15 07:00:00,52.0,73.29,23229,697,981
2023-08-15 07:30:00,48.0,73.29,23560,696,1766
2023-08-15 08:00:00,53.15,71.98,25396,714,2506
2023-08-15 08:30:00,45.76694,71.98,25682,731,3410
2023-08-15 09:00:00,17.7,72.86,25516,746,4223
2023-08-15 09:30:00,34.0,72.86,25077,760,5218
2023-08-15 10:00:00,123.9,74.94,24573,764,5648
2023-08-15 10:30:00,123.9,74.94,24347,767,6131
2023-08-15 11:00:00,54.0,72.93,23746,774,6420
2023-08-15 11:30:00,53.2,72.93,23471,780,6615
2023-08-15 12:00:00,129.0,77.22,23974,806,6703
2023-08-15 12:30:00,129.0,77.22,24140,831,6923
2023-08-15 13:00:00,129.0,77.64,23982,845,7075
2023-08-15 13:30:00,128.0,77.64,23767,859,6515
2023-08-15 14:00:00,81.24,82.22,23861,860,6128
2023-08-15 14:30:00,81.91,82.22,23955,861,5648
2023-08-15 15:00:00,55.0,90.57,24565,849,5240
2023-08-15 15:30:00,115.0,90.57,25127,837,4747
2023-08-15 16:00:00,123.9,109.93,25351,831,4153
2023-08-15 16:30:00,124.7,109.93,26447,825,3791
2023-08-15 17:00:00,123.9,116.5,27256,782,3160
2023-08-15 17:30:00,135.0,116.5,27730,739,2464
2023-08-15 18:00:00,135.0,113.82,28096,680,1915
2023-08-15 18:30:00,129.0,113.82,28379,620,1311
2023-08-15 19:00:00,122.0,105.09,28069,561,805
2023-08-15 19:30:00,130.0,105.09,27937,501,261
2023-08-15 20:00:00,129.99,92.51,27922,488,28
2023-08-15 20:30:00,57.05,92.51,28046,474,0
2023-08-15 21:00:00,127.5,93.34,27761,456,0
2023-08-15 21:30:00,57.3,93.34,26896,437,0
2023-08-15 22:00:00,138.0,84.11,25460,413,0
2023-08-15 22:30:00,58.67,84.11,24381,389,0
2023-08-15 23:00:00,136.99989,80.16,22808,374,0
2023-08-15 23:30:00,58.9,80.16,21734,359,0
2023-08-16 00:00:00,59.0,76.73,20746,329,0
2023-08-16 00:30:00,77.45,76.73,20422,299,0
2023-08-16 01:00:00,59.0,74.27,19951,289,0
2023-08-16 01:30:00,74.79,74.27,19833,279,0
2023-08-16 02:00:00,76.97,79.62,19478,274,0
2023-08-16 02:30:00,73.24,79.62,19233,268,0
2023-08-16 03:00:00,71.53,84.24,19008,257,0
2023-08-16 03:30:00,59.21,84.24,18925,245,0
2023-08-16 04:00:00,59.0,96.4,18835,241,0
2023-08-16 04:30:00,59.3,96.4,18937,236,0
2023-08-16 05:00:00,59.33,104.58,19360,228,0
2023-08-16 05:30:00,128.0,104.58,19846,219,0
2023-08-16 06:00:00,59.52,97.58,21491,207,68
2023-08-16 06:30:00,125.0,97.58,22765,195,435
2023-08-16 07:00:00,59.52,86.85,24208,184,1085
2023-08-16 07:30:00,63.09,86.85,24646,172,1865
2023-08-16 08:00:00,62.0,79.4,25979,172,2637
2023-08-16 08:30:00,60.01,79.4,25989,172,3638
2023-08-16 09:00:00,60.02,76.52,25575,173,4531
2023-08-16 09:30:00,60.11147,76.52,25055,173,5407
2023-08-16 10:00:00,61.1,72.09,24337,191,6034
2023-08-16 10:30:00,128.03,72.09,24088,209,6500
2023-08-16 11:00:00,100.0,71.18,23911,230,6899
2023-08-16 11:30:00,62.01441,71.18,23883,250,6909
2023-08-16 12:00:00,62.24,74.27,24265,279,6816
2023-08-16 12:30:00,62.03,74.27,24367,308,6960
2023-08-16 13:00:00,62.3,82.56,24732,338,6756
2023-08-16 13:30:00,62.3,82.56,24363,367,6841
2023-08-16 14:00:00,62.03,91.68,24309,400,6690
2023-08-16 14:30:00,62.24,91.68,24424,432,6269
2023-08-16 15:00:00,63.42,104.65,24418,464,6019
2023-08-16 15:30:00,63.45,104.65,24820,495,5540
2023-08-16 16:00:00,63.45,118.58,25174,531,4862
2023-08-16 16:30:00,138.88,118.58,25611,567,4104
2023-08-16 17:00:00,65.0,122.76,26696,596,3609
2023-08-16 17:30:00,138.88,122.76,27569,625,2776
2023-08-16 18:00:00,131.0,118.06,27838,630,2046
2023-08-16 18:30:00,130.0,118.06,28164,635,1400
2023-08-16 19:00:00,130.0,107.98,28668,622,787
2023-08-16 19:30:00,130.0,107.98,28564,608,280
2023-08-16 20:00:00,127.88407,90.01,27954,627,28
2023-08-16 20:30:00,63.7,90.01,28021,645,0
2023-08-16 21:00:00,64.0,91.25,28000,669,0
2023-08-16 21:30:00,62.03,91.25,27084,693,0
2023-08-16 22:00:00,63.7,83.26,25702,720,0
2023-08-16 22:30:00,62.6,83.26,24271,747,0
2023-08-16 23:00:00,63.65,76.56,22796,766,0
2023-08-16 23:30:00,62.6,76.56,21685,785,0
2023-08-17 00:00:00,59.8959,73.11,20721,794,0
2023-08-17 00:30:00,62.6,73.11,20022,803,0
2023-08-17 01:00:00,62.6,70.57,19623,801,0
2023-08-17 01:30:00,59.0,70.57,19226,799,0
2023-08-17 02:00:00,59.0,71.47,18979,800,0
2023-08-17 02:30:00,59.0,71.47,18670,800,0
2023-08-17 03:00:00,62.6,79.88,18466,806,0
2023-08-17 03:30:00,62.6,79.88,18392,812,0
2023-08-17 04:00:00,59.0,92.87,18367,885,0
2023-08-17 04:30:00,59.0,92.87,18385,957,0
2023-08-17 05:00:00,62.6,103.47,18750,1016,0
2023-08-17 05:30:00,62.6,103.47,19255,1074,0
2023-08-17 06:00:00,62.6,97.31,20907,1127,49
2023-08-17 06:30:00,119.95,97.31,22273,1180,332
2023-08-17 07:00:00,119.95,88.66,23880,1225,776
2023-08-17 07:30:00,105.0,88.66,24769,1269,1351
2023-08-17 08:00:00,62.7,81.89,25841,1388,1824
2023-08-17 08:30:00,62.7,81.89,25840,1507,2554
2023-08-17 09:00:00,107.85,75.5,25973,1614,3222
2023-08-17 09:30:00,62.7,75.5,25561,1720,3820
2023-08-17 10:00:00,129.0,73.92,24797,1859,4510
2023-08-17 10:30:00,127.0,73.92,24590,1997,5095
2023-08-17 11:00:00,63.0,70.0,24194,2068,5424
2023-08-17 11:30:00,62.6,70.0,23843,2138,5924
2023-08-17 12:00:00,59.86122,71.98,23844,2189,6255
2023-08-17 12:30:00,59.0,71.98,23754,2239,6632
2023-08-17 13:00:00,59.0,73.45,23399,2290,6685
2023-08-17 13:30:00,58.0,73.45,22980,2340,6665
2023-08-17 14:00:00,58.0,80.55,22848,2391,6467
2023-08-17 14:30:00,58.0,80.55,22710,2442,6383
2023-08-17 15:00:00,58.0,92.27,22854,2470,5964
2023-08-17 15:30:00,63.2,92.27,23216,2497,5205
2023-08-17 16:00:00,58.0,102.89,23876,2522,4629
2023-08-17 16:30:00,63.25,102.89,24709,2547,3901
2023-08-17 17:00:00,63.5,105.57,25688,2511,3190
2023-08-17 17:30:00,63.25,105.57,26549,2475,2507
2023-08-17 18:00:00,63.25,100.93,27071,2418,1898
2023-08-17 18:30:00,63.36,100.93,27576,2360,1147
2023-08-17 19:00:00,65.0,91.42,27833,2344,557
2023-08-17 19:30:00,65.0,91.42,27565,2327,180
2023-08-17 20:00:00,63.36,81.86,27121,2360,11
2023-08-17 20:30:00,58.0,81.86,27122,2392,0
2023-08-17 21:00:00,61.6,86.46,26620,2406,0
2023-08-17 21:30:00,63.3,86.46,25628,2419,0
2023-08-17 22:00:00,119.5,76.79,24260,2395,0
2023-08-17 22:30:00,63.36,76.79,22782,2371,0
2023-08-17 23:00:00,59.0,73.4,21262,2343,0
2023-08-17 23:30:00,59.0,73.4,20114,2314,0
2023-08-18 00:00:00,59.0,71.21,19349,2280,0
2023-08-18 00:30:00,0.0,71.21,18744,2245,0
2023-08-18 01:00:00,61.0,66.56,18263,2187,0
2023-08-18 01:30:00,-50.0,66.56,17923,2128,0
2023-08-18 02:00:00,-50.0,68.24,17942,2075,0
2023-08-18 02:30:00,59.1,68.24,17627,2021,0
2023-08-18 03:00:00,61.0,73.24,17495,1984,0
2023-08-18 03:30:00,65.04,73.24,17474,1946,0
2023-08-18 04:00:00,65.86,84.45,17509,1988,0
2023-08-18 04:30:00,119.5,84.45,17559,2029,0
2023-08-18 05:00:00,100.0,94.23,18096,2056,0
2023-08-18 05:30:00,119.5,94.23,18492,2083,0
2023-08-18 06:00:00,65.0,93.81,20003,2131,11
2023-08-18 06:30:00,125.0,93.81,21431,2179,99
2023-08-18 07:00:00,110.0,87.4,23404,2264,237
2023-08-18 07:30:00,110.0,87.4,24313,2348,392
2023-08-18 08:00:00,110.0,81.37,25917,2441,562
2023-08-18 08:30:00,110.0,81.37,26325,2534,652
2023-08-18 09:00:00,60.05,76.65,27271,2589,885
2023-08-18 09:30:00,60.0,76.65,27485,2644,1092
2023-08-18 10:00:00,102.85,73.34,27813,2663,1298
2023-08-18 10:30:00,102.85,73.34,27675,2682,1652
2023-08-18 11:00:00,102.85,70.24,27371,2686,1952
2023-08-18 11:30:00,59.5,70.24,27199,2689,2317
2023-08-18 12:00:00,40.0,72.18,26943,2711,2766
2023-08-18 12:30:00,40.0,72.18,26668,2732,3150
2023-08-18 13:00:00,59.0,75.86,26415,2773,3221
2023-08-18 13:30:00,-27.47,75.86,25758,2813,3618
2023-08-18 14:00:00,40.49585,81.83,25120,2848,3579
2023-08-18 14:30:00,-53.61,81.83,24875,2882,3367
2023-08-18 15:00:00,-35.0,92.03,24536,2931,3170
2023-08-18 15:30:00,-21.53,92.03,24504,2980,3407
2023-08-18 16:00:00,-32.09,102.4,24704,3036,2979
2023-08-18 16:30:00,105.9,102.4,25365,3091,2325
2023-08-18 17:00:00,57.0,103.27,26207,3108,1641
2023-08-18 17:30:00,73.86,103.27,26857,3124,1226
2023-08-18 18:00:00,115.0,98.17,26935,3142,858
2023-08-18 18:30:00,115.0,98.17,26900,3159,407
2023-08-18 19:00:00,115.0,88.63,26657,3229,226
2023-08-18 19:30:00,114.0,88.63,26206,3298,55
2023-08-18 20:00:00,104.85,76.77,25798,3347,0
2023-08-18 20:30:00,60.1,76.77,25404,3396,0
2023-08-18 21:00:00,-21.53,68.57,24532,3396,0
2023-08-18 21:30:00,101.8,68.57,23542,3395,0
2023-08-18 22:00:00,104.0,55.8,22485,3391,0
2023-08-18 22:30:00,102.7701,55.8,21160,3386,0
2023-08-18 23:00:00,79.14,50.21,19779,3386,0
2023-08-18 23:30:00,80.32,50.21,19022,3386,0
2023-08-19 00:00:00,60.7501,37.82,18296,3418,0
2023-08-19 00:30:00,56.73013,37.82,17834,3450,0
2023-08-19 01:00:00,66.6,31.66,17470,3468,0
2023-08-19 01:30:00,107.0,31.66,17276,3486,0
2023-08-19 02:00:00,47.8,33.4,16720,3503,0
2023-08-19 02:30:00,17.46,33.4,16196,3519,0
2023-08-19 03:00:00,40.0,38.81,15854,3508,0
2023-08-19 03:30:00,41.94,38.81,15811,3496,0
2023-08-19 04:00:00,72.56,53.48,15591,3491,0
2023-08-19 04:30:00,66.4104,53.48,15421,3486,0
2023-08-19 05:00:00,-15.0,58.24,15557,3502,0
2023-08-19 05:30:00,-15.0,58.24,15702,3518,0
2023-08-19 06:00:00,-15.0,58.67,16458,3542,34
2023-08-19 06:30:00,-19.0,58.67,16904,3566,307
2023-08-19 07:00:00,-55.0,50.88,17754,3673,808
2023-08-19 07:30:00,-19.0,50.88,18230,3780,1383
2023-08-19 08:00:00,-70.47,35.58,19018,3927,1968
2023-08-19 08:30:00,-20.64,35.58,19164,4073,2474
